TS_LOAD;SYS_DESC;VEH_SER_NO;OPR_NAME
2017-03-10 08:28:41.083672;Paint Inspection;YHP863;PAINT
2017-03-10 08:29:12.920000;Cab in white conveyer;HGE901;CIW upload
2017-03-10 08:29:21.287000;Cab call scan;LPU731;A Line
2017-03-10 08:30:03.000000;STVMS Tracking Chassis Start;NTD012;Chassis Start
2017-03-10 08:32:19.617000;OMT Offline Tracking;ADQ781;Enter Offline
2017-03-10 08:32:45.950000;Hood Conveyor;AQG261;Hood Upload
2017-03-10 08:33:31.817000;OMT Offline Tracking;EVB234;Enter Offline
2017-03-10 08:35:52.407000;Cab in white conveyer;HGJ907;CIW upload
2017-03-10 08:37:37.000000;STVMS Tracking Chassis Start;IVC016;Chassis Start
2017-03-10 08:38:33.407000;Cab call scan;SFZ186;A Line
2017-03-10 08:38:51.450000;Hood Conveyor;YKL719;Hood Upload
2017-03-10 08:40:19.373000;Hood Conveyor;IMS267;Hood Upload
2017-03-10 08:41:27.420000;Cab Conveyer;HQI892;Cab Upload 2
2017-03-10 08:41:27.420000;Cab Conveyor / Monorail;HQI892;Cab Upload
2017-03-10 08:41:44.390000;Cab in white conveyer;XVY745;CIW upload
2017-03-10 08:43:39.017000;Cab Call Scan;XSZ543;B Line
2017-03-10 08:44:58.000000;STVMS Tracking Chassis Start;HBM615;Chassis Start
2017-03-10 08:45:55.633000;Hood Conveyor;KIA624;Hood Upload
2017-03-10 08:46:50.060000;Cab Conveyer;MAU864;Cab Upload 2
2017-03-10 08:46:50.060000;Cab Conveyor / Monorail;MAU864;Cab Upload
2017-03-10 08:48:09.560000;Cab in white conveyer;GZO248;CIW upload
2017-03-10 08:48:26.566471;Paint Inspection;SEU602;PAINT
2017-03-10 08:51:02.000000;U-BOLT;GZC132;Front U-Bolt
2017-03-10 08:51:11.000000;OMT Offline Tracking;QLV652;Enter Offline
2017-03-10 08:52:07.000000;STVMS Tracking Chassis Start;QTF497;Chassis Start
2017-03-10 08:53:18.569143;Paint Inspection;EZV240;PAINT
2017-03-10 08:54:07.047000;Cab Conveyer;LPU731;Cab Upload 2
2017-03-10 08:54:07.047000;Cab Conveyor / Monorail;LPU731;Cab Upload
2017-03-10 08:55:21.000000;U-BOLT;XPQ906;Front U-Bolt
2017-03-10 08:55:25.470000;Cab call scan;PWR481;A Line
2017-03-10 08:55:53.560000;Cab Call Scan;XGC043;B Line
2017-03-10 08:57:13.063000;OMT Offline Tracking;GJK683;Enter Offline
2017-03-10 08:57:36.090000;Hood Conveyor;YHP863;Hood Upload
2017-03-10 08:58:11.480000;Cab Conveyer;WBR310;Cab Upload 2
2017-03-10 08:58:11.480000;Cab Conveyor / Monorail;WBR310;Cab Upload
2017-03-10 08:58:12.000000;STVMS Tracking Chassis Start;AQG261;Chassis Start
2017-03-10 08:58:29.291935;Paint Inspection;MGR987;PAINT
2017-03-10 08:59:25.560000;Hood Conveyor;SEU602;Hood Upload
2017-03-10 09:01:30.000000;U-BOLT;FWS327;Front U-Bolt
2017-03-10 09:02:32.617000;Cab in white conveyer;WRD572;CIW upload
2017-03-10 09:02:42.372357;Paint Inspection;HTV792;PAINT
2017-03-10 09:02:47.797000;OMT Offline Tracking;YXF326;Enter Offline
2017-03-10 09:02:47.797000;OMT Offline Tracking;YXF326;Sold
2017-03-10 09:03:44.090000;Hood Conveyor;EZV240;Hood Upload
2017-03-10 09:04:36.110000;Cab Conveyer;SFZ186;Cab Upload 2
2017-03-10 09:04:36.110000;Cab Conveyor / Monorail;SFZ186;Cab Upload
2017-03-10 09:06:16.000000;STVMS Tracking Chassis Start;YKL719;Chassis Start
2017-03-10 09:07:04.077000;Cab call scan;JIN079;A Line
2017-03-10 09:09:33.000000;U-BOLT;UXJ427;Front U-Bolt
2017-03-10 09:10:15.823000;OMT Offline Tracking;EQD264;Enter Offline
2017-03-10 09:10:20.637000;Cab in white conveyer;AYI236;CIW upload
2017-03-10 09:11:52.868686;Paint Inspection;FPI264;PAINT
2017-03-10 09:14:46.000000;STVMS Tracking Chassis Start;IMS267;Chassis Start
2017-03-10 09:16:03.163000;Cab Call Scan;HCS198;B Line
2017-03-10 09:16:21.627000;Cab Conveyer;PWR481;Cab Upload 2
2017-03-10 09:16:21.627000;Cab Conveyor / Monorail;PWR481;Cab Upload
2017-03-10 09:16:46.187000;Cab in white conveyer;XGY538;CIW upload
2017-03-10 09:19:23.508775;Paint Inspection;HXT823;PAINT
2017-03-10 09:19:39.583000;Cab Call Scan;TBP914;B Line
2017-03-10 09:20:05.083000;Cab Conveyer;XSZ543;Cab Upload 2
2017-03-10 09:20:05.083000;Cab Conveyor / Monorail;XSZ543;Cab Upload
2017-03-10 09:20:13.637000;Cab call scan;EBM074;A Line
2017-03-10 09:23:47.193000;Cab in white conveyer;CUO034;CIW upload
2017-03-10 09:23:52.087000;OMT Offline Tracking;IXT460;Enter Offline
2017-03-10 09:26:34.727000;Cab Conveyer;XGC043;Cab Upload 2
2017-03-10 09:26:34.727000;Cab Conveyor / Monorail;XGC043;Cab Upload
2017-03-10 09:27:49.357617;Paint Inspection;CFO213;PAINT
2017-03-10 09:28:29.727000;Hood Conveyor;MGR987;Hood Upload
2017-03-10 09:28:39.000000;U-BOLT;DAJ581;Front U-Bolt
2017-03-10 09:29:33.000000;STVMS Tracking Chassis Start;KIA624;Chassis Start
2017-03-10 09:29:37.000000;STVMS Tracking Chassis Start;YHP863;Chassis Start
2017-03-10 09:30:46.227000;Cab in white conveyer;KZX314;CIW upload
2017-03-10 09:33:44.000000;STVMS Tracking Top Station;GTO457;Top Station
2017-03-10 09:33:50.780000;Hood Conveyor;HTV792;Hood Upload
2017-03-10 09:34:02.418409;Paint Inspection;TXR569;PAINT
2017-03-10 09:34:03.507000;OMT Offline Tracking;RBT219;Enter Offline
2017-03-10 09:34:18.427000;OMT Offline Tracking;DJZ516;Enter Offline
2017-03-10 09:34:26.177000;OMT Offline Tracking;HMS840;Enter Offline
2017-03-10 09:34:52.197000;Cab Conveyer;JIN079;Cab Upload 2
2017-03-10 09:34:52.197000;Cab Conveyor / Monorail;JIN079;Cab Upload
2017-03-10 09:35:02.000000;STVMS Tracking Top Station;YBP783;Top Station
2017-03-10 09:35:44.000000;STVMS Tracking Top Station;WBR310;Top Station
2017-03-10 09:35:50.000000;STVMS Tracking Top Station;LPU731;Top Station
2017-03-10 09:35:50.597000;Assembly Line Tracker;WBR310;Pool 60 Start
2017-03-10 09:35:51.200000;Assembly Line Tracker;LPU731;Pool 60 Start
2017-03-10 09:35:52.500000;Assembly Line Tracker;YBP783;Pool 60 Start
2017-03-10 09:35:53.000000;STVMS Tracking Top Station;SFZ186;Top Station
2017-03-10 09:35:53.140000;Assembly Line Tracker;GTO457;Pool 60 Start
2017-03-10 09:36:03.000000;STVMS Tracking Top Station;XSZ543;Top Station
2017-03-10 09:36:07.000000;STVMS Tracking Top Station;PWR481;Top Station
2017-03-10 09:36:12.000000;STVMS Tracking Top Station;XGC043;Top Station
2017-03-10 09:37:04.753000;Cab call scan;LOF143;A Line
2017-03-10 09:37:28.277000;Cab in white conveyer;TBD951;CIW upload
2017-03-10 09:37:37.000000;STVMS Tracking Top Station;JIN079;Top Station
2017-03-10 09:37:42.000000;STVMS Tracking Top Station;HCS198;Top Station
2017-03-10 09:37:46.000000;STVMS Tracking Top Station;TMU402;Top Station
2017-03-10 09:38:00.000000;STVMS Tracking Top Station;EBM074;Top Station
2017-03-10 09:38:03.000000;STVMS Tracking Top Station;TBP914;Top Station
2017-03-10 09:38:14.000000;STVMS Tracking Top Station;YRW680;Top Station
2017-03-10 09:38:18.000000;STVMS Tracking Top Station;TEK452;Top Station
2017-03-10 09:38:31.000000;STVMS Tracking Top Station;ATG468;Top Station
2017-03-10 09:40:06.203000;Hood Conveyor;HXT823;Hood Upload
2017-03-10 09:40:50.747000;Assembly Line Tracker;ATG468;Pool 60 Start
2017-03-10 09:40:51.453000;Assembly Line Tracker;TEK452;Pool 60 Start
2017-03-10 09:40:52.153000;Assembly Line Tracker;YRW680;Pool 60 Start
2017-03-10 09:40:52.860000;Assembly Line Tracker;TBP914;Pool 60 Start
2017-03-10 09:40:53.557000;Assembly Line Tracker;EBM074;Pool 60 Start
2017-03-10 09:40:54.310000;Assembly Line Tracker;TMU402;Pool 60 Start
2017-03-10 09:40:55.060000;Assembly Line Tracker;HCS198;Pool 60 Start
2017-03-10 09:40:55.783000;Assembly Line Tracker;JIN079;Pool 60 Start
2017-03-10 09:40:57.193000;Assembly Line Tracker;XGC043;Pool 60 Start
2017-03-10 09:40:57.927000;Assembly Line Tracker;PWR481;Pool 60 Start
2017-03-10 09:40:58.673000;Assembly Line Tracker;XSZ543;Pool 60 Start
2017-03-10 09:40:59.377000;Assembly Line Tracker;SFZ186;Pool 60 Start
2017-03-10 09:41:44.867773;Paint Inspection;XET976;PAINT
2017-03-10 09:42:33.277000;Cab Conveyer;HCS198;Cab Upload 2
2017-03-10 09:42:33.277000;Cab Conveyor / Monorail;HCS198;Cab Upload
2017-03-10 09:45:18.550000;OMT Offline Tracking;YKN950;Enter Offline
2017-03-10 09:45:32.000000;U-BOLT;DUT829;Front U-Bolt
2017-03-10 09:46:18.313000;Cab in white conveyer;DAM851;CIW upload
2017-03-10 09:46:28.000000;STVMS Tracking Chassis Start;SEU602;Chassis Start
2017-03-10 09:46:32.000000;STVMS Tracking Chassis Start;EZV240;Chassis Start
2017-03-10 09:47:50.892919;Paint Inspection;BYF840;PAINT
2017-03-10 09:49:41.000000;STVMS Tracking Top Station;GZC132;Top Station
2017-03-10 09:49:44.000000;STVMS Tracking Top Station;XPQ906;Top Station
2017-03-10 09:49:59.000000;STVMS Tracking Top Station;FWS327;Top Station
2017-03-10 09:50:10.000000;STVMS Tracking Top Station;UXJ427;Top Station
2017-03-10 09:50:16.000000;STVMS Tracking Top Station;CNE620;Top Station
2017-03-10 09:50:20.000000;STVMS Tracking Top Station;DAJ581;Top Station
2017-03-10 09:50:23.000000;STVMS Tracking Top Station;MTV391;Top Station
2017-03-10 09:50:27.000000;STVMS Tracking Top Station;DUT829;Top Station
2017-03-10 09:50:50.933000;Assembly Line Tracker;DUT829;Pool 60 Start
2017-03-10 09:50:52.260000;Assembly Line Tracker;MTV391;Pool 60 Start
2017-03-10 09:50:53.030000;Assembly Line Tracker;DAJ581;Pool 60 Start
2017-03-10 09:50:53.930000;Assembly Line Tracker;CNE620;Pool 60 Start
2017-03-10 09:50:55.760000;Assembly Line Tracker;UXJ427;Pool 60 Start
2017-03-10 09:50:56.673000;Assembly Line Tracker;FWS327;Pool 60 Start
2017-03-10 09:50:57.607000;Assembly Line Tracker;XPQ906;Pool 60 Start
2017-03-10 09:50:58.617000;Assembly Line Tracker;GZC132;Pool 60 Start
2017-03-10 09:51:03.000000;STVMS Tracking Top Station;PVO367;Top Station
2017-03-10 09:51:06.000000;STVMS Tracking Top Station;JCV863;Top Station
2017-03-10 09:51:10.000000;STVMS Tracking Top Station;DRY562;Top Station
2017-03-10 09:51:15.000000;STVMS Tracking Top Station;NTD012;Top Station
2017-03-10 09:51:23.000000;STVMS Tracking Top Station;IVC016;Top Station
2017-03-10 09:51:27.000000;STVMS Tracking Top Station;HBM615;Top Station
2017-03-10 09:51:32.000000;STVMS Tracking Top Station;QTF497;Top Station
2017-03-10 09:51:36.000000;STVMS Tracking Top Station;AQG261;Top Station
2017-03-10 09:51:42.000000;STVMS Tracking Top Station;YKL719;Top Station
2017-03-10 09:51:45.000000;STVMS Tracking Top Station;IMS267;Top Station
2017-03-10 09:51:59.000000;STVMS Tracking Top Station;KIA624;Top Station
2017-03-10 09:52:02.000000;STVMS Tracking Top Station;YHP863;Top Station
2017-03-10 09:52:10.000000;STVMS Tracking Top Station;SEU602;Top Station
2017-03-10 09:52:55.000000;STVMS Tracking Chassis Start;HTV792;Chassis Start
2017-03-10 09:53:08.840000;Cab call scan;BJM584;A Line
2017-03-10 09:53:17.960000;Cab Call Scan;XJI184;B Line
2017-03-10 09:53:24.000000;U-BOLT;PVO367;Front U-Bolt
2017-03-10 09:53:44.340000;Cab Conveyer;EBM074;Cab Upload 2
2017-03-10 09:53:44.340000;Cab Conveyor / Monorail;EBM074;Cab Upload
2017-03-10 09:54:02.440000;Cab in white conveyer;ECW317;CIW upload
2017-03-10 09:55:07.087315;Paint Inspection;SNU912;PAINT
2017-03-10 09:55:53.673000;Assembly Line Tracker;SEU602;Pool 60 Start
2017-03-10 09:55:54.610000;Assembly Line Tracker;YHP863;Pool 60 Start
2017-03-10 09:55:55.517000;Assembly Line Tracker;KIA624;Pool 60 Start
2017-03-10 09:55:56.447000;Assembly Line Tracker;IMS267;Pool 60 Start
2017-03-10 09:55:57.363000;Assembly Line Tracker;YKL719;Pool 60 Start
2017-03-10 09:55:58.290000;Assembly Line Tracker;AQG261;Pool 60 Start
2017-03-10 09:55:59.257000;Assembly Line Tracker;QTF497;Pool 60 Start
2017-03-10 09:56:00.180000;Assembly Line Tracker;HBM615;Pool 60 Start
2017-03-10 09:56:01.093000;Assembly Line Tracker;IVC016;Pool 60 Start
2017-03-10 09:56:01.997000;Hood Conveyor;CFO213;Hood Upload
2017-03-10 09:56:02.027000;Assembly Line Tracker;NTD012;Pool 60 Start
2017-03-10 09:56:03.050000;Assembly Line Tracker;DRY562;Pool 60 Start
2017-03-10 09:56:03.953000;Assembly Line Tracker;JCV863;Pool 60 Start
2017-03-10 09:56:04.890000;Assembly Line Tracker;PVO367;Pool 60 Start
2017-03-10 09:58:36.357000;OMT Offline Tracking;JYZ708;Enter Offline
2017-03-10 09:58:57.347000;Cab Conveyer;TBP914;Cab Upload 2
2017-03-10 09:58:57.347000;Cab Conveyor / Monorail;TBP914;Cab Upload
2017-03-10 10:00:19.937000;OMT Offline Tracking;SPF970;Enter Offline
2017-03-10 10:00:52.980000;Hood Conveyor;XET976;Hood Upload
2017-03-10 10:01:02.005190;Paint Inspection;ZJC386;PAINT
2017-03-10 10:02:47.797000;OMT Offline Tracking;YXF326;Sold
2017-03-10 10:04:06.440000;Cab Call Scan;YRW680;B Line
2017-03-10 10:04:45.000000;STVMS Tracking Top Station;EZV240;Top Station
2017-03-10 10:04:50.390000;Cab in white conveyer;UZA509;CIW upload
2017-03-10 10:05:50.903000;Assembly Line Tracker;EZV240;Pool 60 Start
2017-03-10 10:06:43.077000;Hood Conveyor;TXR569;Hood Upload
2017-03-10 10:08:35.624898;Paint Inspection;QTI468;PAINT
2017-03-10 10:09:39.400000;Cab call scan;TEK452;A Line
2017-03-10 10:10:07.053000;Hood Conveyor;BYF840;Hood Upload
2017-03-10 10:10:28.407000;Cab Conveyer;LOF143;Cab Upload 2
2017-03-10 10:10:28.407000;Cab Conveyor / Monorail;LOF143;Cab Upload
2017-03-10 10:12:17.470000;Cab Call Scan;GTO457;B Line
2017-03-10 10:12:59.000000;U-BOLT;DRY562;Front U-Bolt
2017-03-10 10:13:30.960000;Cab in white conveyer;NWY194;CIW upload
2017-03-10 10:13:56.993000;Hood Conveyor;SNU912;Hood Upload
2017-03-10 10:15:29.777000;OMT Offline Tracking;KLN307;Enter Offline
2017-03-10 10:16:00.383749;Paint Inspection;ZJK473;PAINT
2017-03-10 10:17:24.000000;U-BOLT;NTD012;Front U-Bolt
2017-03-10 10:18:38.503000;Cab Conveyer;XJI184;Cab Upload 2
2017-03-10 10:18:38.503000;Cab Conveyor / Monorail;XJI184;Cab Upload
2017-03-10 10:19:06.900000;OMT Offline Tracking;VFX591;Enter Offline
2017-03-10 10:22:14.000000;STVMS Tracking Chassis Start;MGR987;Chassis Start
2017-03-10 10:22:17.000000;STVMS Tracking Chassis Start;HXT823;Chassis Start
2017-03-10 10:22:21.000000;STVMS Tracking Chassis Start;SNU912;Chassis Start
2017-03-10 10:22:24.000000;STVMS Tracking Chassis Start;CFO213;Chassis Start
2017-03-10 10:23:01.580000;Cab call scan;CMI143;A Line
2017-03-10 10:23:32.000000;U-BOLT;IVC016;Front U-Bolt
2017-03-10 10:24:42.000000;STVMS Tracking Top Station;HTV792;Top Station
2017-03-10 10:24:46.000000;STVMS Tracking Top Station;MGR987;Top Station
2017-03-10 10:24:49.000000;STVMS Tracking Top Station;HXT823;Top Station
2017-03-10 10:24:51.597000;Cab Conveyer;BJM584;Cab Upload 2
2017-03-10 10:24:51.597000;Cab Conveyor / Monorail;BJM584;Cab Upload
2017-03-10 10:24:56.820000;OMT Offline Tracking;EPR018;Enter Offline
2017-03-10 10:25:30.500000;Hood Conveyor;ZJC386;Hood Upload
2017-03-10 10:25:50.997000;Assembly Line Tracker;HXT823;Pool 60 Start
2017-03-10 10:25:52.040000;Assembly Line Tracker;MGR987;Pool 60 Start
2017-03-10 10:25:53.060000;Assembly Line Tracker;HTV792;Pool 60 Start
2017-03-10 10:26:15.682893;Paint Inspection;DKE275;PAINT
2017-03-10 10:28:32.103000;Cab in white conveyer;DMS436;CIW upload
2017-03-10 10:29:42.543000;Hood Conveyor;QTI468;Hood Upload
2017-03-10 10:30:12.097000;Cab Call Scan;YBP783;B Line
2017-03-10 10:31:05.180000;Cab Conveyer;YRW680;Cab Upload 2
2017-03-10 10:31:05.180000;Cab Conveyor / Monorail;YRW680;Cab Upload
2017-03-10 10:31:22.224858;Paint Inspection;MBG962;PAINT
2017-03-10 10:32:28.630000;OMT Offline Tracking;DPA037;Enter Offline
2017-03-10 10:37:17.000000;STVMS Tracking Top Station;SNU912;Top Station
2017-03-10 10:37:20.000000;STVMS Tracking Top Station;CFO213;Top Station
2017-03-10 10:37:41.000000;U-BOLT;QTF497;Front U-Bolt
2017-03-10 10:38:43.560000;Cab in white conveyer;XIO539;CIW upload
2017-03-10 10:39:33.472007;Paint Inspection;WQS294;PAINT
2017-03-10 10:40:50.953000;Assembly Line Tracker;CFO213;Pool 60 Start
2017-03-10 10:40:51.960000;Assembly Line Tracker;SNU912;Pool 60 Start
2017-03-10 10:41:27.597000;Cab Conveyer;TEK452;Cab Upload 2
2017-03-10 10:41:27.597000;Cab Conveyor / Monorail;TEK452;Cab Upload
2017-03-10 10:44:12.200000;Cab call scan;ATG468;A Line
2017-03-10 10:44:35.300000;OMT Offline Tracking;OQS570;Enter Offline
2017-03-10 10:44:43.000000;STVMS Tracking Chassis Start;XET976;Chassis Start
2017-03-10 10:44:46.000000;STVMS Tracking Chassis Start;TXR569;Chassis Start
2017-03-10 10:44:49.000000;STVMS Tracking Chassis Start;BYF840;Chassis Start
2017-03-10 10:45:33.000000;U-BOLT;AQG261;Front U-Bolt
2017-03-10 10:45:48.957000;OMT Offline Tracking;FTI653;Enter Offline
2017-03-10 10:53:29.483000;OMT Offline Tracking;KUR214;Enter Offline
2017-03-10 10:57:00.233000;Cab Call Scan;XPQ906;B Line
2017-03-10 10:57:12.000000;U-BOLT;IMS267;Front U-Bolt
2017-03-10 10:57:26.060000;OMT Offline Tracking;ILA012;Enter Offline
2017-03-10 10:58:28.000000;STVMS Tracking Chassis Start;ZJC386;Chassis Start
2017-03-10 11:00:19.937000;OMT Offline Tracking;SPF970;Sold
2017-03-10 11:14:04.780000;Cab Conveyer;GTO457;Cab Upload 2
2017-03-10 11:14:04.780000;Cab Conveyor / Monorail;GTO457;Cab Upload
2017-03-10 11:21:55.880000;Cab Conveyer;YBP783;Cab Upload 2
2017-03-10 11:21:55.880000;Cab Conveyor / Monorail;YBP783;Cab Upload
2017-03-10 11:25:21.380000;Cab call scan;GZC132;A Line
2017-03-10 11:26:44.433000;Hood Conveyor;ZJK473;Hood Upload
2017-03-10 11:28:19.890000;Cab Conveyer;CMI143;Cab Upload 2
2017-03-10 11:28:19.890000;Cab Conveyor / Monorail;CMI143;Cab Upload
2017-03-10 11:30:53.134549;Paint Inspection;LES327;PAINT
2017-03-10 11:33:24.467000;Hood Conveyor;GLW381;Hood Upload
2017-03-10 11:34:03.933000;Cab Conveyer;ATG468;Cab Upload 2
2017-03-10 11:34:03.933000;Cab Conveyor / Monorail;ATG468;Cab Upload
2017-03-10 11:34:37.477000;Hood Conveyor;DKE275;Hood Upload
2017-03-10 11:36:01.030000;Cab in white conveyer;FSB584;CIW upload
2017-03-10 11:39:39.793925;Paint Inspection;KTN409;PAINT
2017-03-10 11:44:35.300000;OMT Offline Tracking;OQS570;Sold
2017-03-10 11:45:06.787621;Paint Inspection;MUJ483;PAINT
2017-03-10 11:45:38.473000;Cab call scan;FWS327;A Line
2017-03-10 11:46:11.033000;Cab in white conveyer;AUG052;CIW upload
2017-03-10 11:49:22.057000;Hood Conveyor;MUJ483;Hood Upload
2017-03-10 11:51:46.973000;Cab Call Scan;UXJ427;B Line
2017-03-10 11:52:15.297000;OMT Offline Tracking;FQP941;Enter Offline
2017-03-10 11:52:24.460000;Cab in white conveyer;WDO021;CIW upload
2017-03-10 11:55:58.943000;Cab Conveyer;GZC132;Cab Upload 2
2017-03-10 11:55:58.943000;Cab Conveyor / Monorail;GZC132;Cab Upload
2017-03-10 11:56:30.000000;U-BOLT;YHP863;Front U-Bolt
2017-03-10 11:58:08.190000;Cab in white conveyer;WGT289;CIW upload
2017-03-10 11:58:20.302307;Paint Inspection;RUK258;PAINT
2017-03-10 11:59:47.470000;Cab Call Scan;CNE620;B Line
2017-03-10 12:02:33.937000;OMT Offline Tracking;MAU864;Enter Offline
2017-03-10 12:02:39.840000;OMT Offline Tracking;HQI892;Enter Offline
2017-03-10 12:03:16.533000;Hood Conveyor;LES327;Hood Upload
2017-03-10 12:03:52.000000;U-BOLT;SEU602;Front U-Bolt
2017-03-10 12:05:02.000000;STVMS Tracking Chassis Start;ZJK473;Chassis Start
2017-03-10 12:05:07.000000;STVMS Tracking Chassis Start;QTI468;Chassis Start
2017-03-10 12:05:12.000000;STVMS Tracking Chassis Start;MBG962;Chassis Start
2017-03-10 12:05:12.722151;Paint Inspection;UZV267;PAINT
2017-03-10 12:05:17.000000;STVMS Tracking Chassis Start;DKE275;Chassis Start
2017-03-10 12:06:16.587000;Cab Conveyer;XPQ906;Cab Upload 2
2017-03-10 12:06:16.587000;Cab Conveyor / Monorail;XPQ906;Cab Upload
2017-03-10 12:07:22.080000;Cab in white conveyer;NHX895;CIW upload
2017-03-10 12:11:48.447000;OMT Offline Tracking;WBR310;Enter Offline
2017-03-10 12:11:50.040000;Cab Conveyer;FWS327;Cab Upload 2
2017-03-10 12:11:50.040000;Cab Conveyor / Monorail;FWS327;Cab Upload
2017-03-10 12:12:28.000000;U-BOLT;EZV240;Front U-Bolt
2017-03-10 12:13:17.627000;Hood Conveyor;RUK258;Hood Upload
2017-03-10 12:17:07.667000;Hood Conveyor;UZV267;Hood Upload
2017-03-10 12:18:26.523000;Cab Call Scan;DAJ581;B Line
2017-03-10 12:20:41.000000;U-BOLT;HTV792;Front U-Bolt
2017-03-10 12:20:47.553000;Cab Conveyer;UXJ427;Cab Upload 2
2017-03-10 12:20:47.553000;Cab Conveyor / Monorail;UXJ427;Cab Upload
2017-03-10 12:23:39.580000;Cab call scan;MTV391;A Line
2017-03-10 12:28:09.693000;OMT Offline Tracking;LPU731;Enter Offline
2017-03-10 12:30:52.093000;Cab in white conveyer;XUB638;CIW upload
2017-03-10 12:31:30.173063;Paint Inspection;DIN812;PAINT
2017-03-10 12:32:12.107000;Cab Conveyer;CNE620;Cab Upload 2
2017-03-10 12:32:12.107000;Cab Conveyor / Monorail;CNE620;Cab Upload
2017-03-10 12:33:55.000000;U-BOLT;HXT823;Front U-Bolt
2017-03-10 12:34:41.000000;STVMS Tracking Chassis Start;WQS294;Chassis Start
2017-03-10 12:34:43.000000;STVMS Tracking Chassis Start;MUJ483;Chassis Start
2017-03-10 12:34:46.713000;Cab Call Scan;DUT829;B Line
2017-03-10 12:34:47.000000;STVMS Tracking Chassis Start;GLW381;Chassis Start
2017-03-10 12:34:49.000000;STVMS Tracking Chassis Start;LES327;Chassis Start
2017-03-10 12:34:52.000000;STVMS Tracking Chassis Start;RUK258;Chassis Start
2017-03-10 12:36:36.823000;Cab in white conveyer;XNK048;CIW upload
2017-03-10 12:37:27.930156;Paint Inspection;BPM756;PAINT
2017-03-10 12:39:07.237000;OMT Offline Tracking;SFZ186;Enter Offline
2017-03-10 12:40:05.810000;Cab Call Scan;JCV863;B Line
2017-03-10 12:42:23.000000;U-BOLT;SNU912;Front U-Bolt
2017-03-10 12:42:32.756110;Paint Inspection;XWS890;PAINT
2017-03-10 12:42:57.877000;Cab in white conveyer;WYB426;CIW upload
2017-03-10 12:43:21.407000;OMT Offline Tracking;XSZ543;Enter Offline
2017-03-10 12:44:45.380000;Cab call scan;PVO367;A Line
2017-03-10 12:44:48.357000;Hood Conveyor;BPM756;Hood Upload
2017-03-10 12:46:48.537000;Hood Conveyor;DIN812;Hood Upload
2017-03-10 12:48:16.610000;OMT Offline Tracking;PWR481;Enter Offline
